userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,5.121753215789795) (595,4.915716171264648)* (2081,4.266888618469238) (34,4.101883888244629) (318,4.005488395690918) (593,3.49707293510437) (1907,3.4370362758636475)* (3751,3.42671537399292) (356,3.4028353691101074) (2080,3.31335711479187) (2096,3.3085572719573975) (2396,3.283932685852051) (920,3.244340419769287) (2762,3.24399471282959)* (1282,3.220349073410034) (1704,3.215723991394043) (2687,3.208465099334717) (1947,3.1559269428253174) (1225,3.121907949447632) (2087,3.1209986209869385)
56: (593,6.426246166229248) (1617,6.089471817016602)* (1704,5.835036277770996) (356,5.190493583679199) (1,5.143769264221191)* (2324,4.8351731300354) (1358,4.639227390289307) (1784,4.586888790130615) (2959,4.580049514770508) (2571,4.509810447692871) (223,4.495510578155518) (3006,4.437323570251465) (2599,4.43164587020874) (1265,4.4228081703186035) (3578,4.402295112609863) (858,4.315720081329346) (3147,4.298941135406494) (47,4.262611389160156) (589,4.250076770782471) (3160,4.025142669677734)
57: (3481,3.6979503631591797) (2997,3.578295946121216) (3897,3.3981974124908447) (1259,3.3512144088745117) (296,3.1216354370117188) (2959,3.049682855606079) (858,3.048776149749756) (3911,3.0332791805267334) (1197,2.958998203277588) (2599,2.923048973083496) (260,2.9113566875457764) (1136,2.8199095726013184) (1193,2.8053689002990723) (223,2.7348666191101074) (2700,2.7346789836883545) (589,2.7103512287139893) (1148,2.690152168273926) (1673,2.6309473514556885) (110,2.5823047161102295) (908,2.5797667503356934)
58: (1240,7.748142242431641)* (1097,6.029471397399902)* (1036,5.741624355316162) (2916,5.721131324768066) (2987,5.375699996948242) (924,5.317112445831299)* (3702,4.972761631011963)* (480,4.893874645233154)* (1580,4.84824800491333)* (1220,4.837830543518066)* (1288,4.693890571594238)* (1291,4.658863067626953) (1259,4.6286301612854) (50,4.598739147186279) (2455,4.5375494956970215)* (1073,4.510070323944092)* (1079,4.49937629699707) (3793,4.491829872131348) (1278,4.4868903160095215) (1376,4.288198471069336)
59: (912,7.18322229385376)* (1230,5.900376796722412) (916,4.685448169708252) (1207,4.200721263885498) (260,4.190287113189697) (1267,4.181657314300537) (923,4.166372776031494)* (3435,4.043433666229248) (1944,3.9851903915405273) (1254,3.963744640350342) (1296,3.920177459716797) (3095,3.9073143005371094) (945,3.838712453842163) (858,3.8200905323028564) (933,3.62345552444458) (926,3.617647171020508) (1294,3.6147804260253906) (1307,3.56941294670105) (1674,3.562669277191162) (1084,3.467262029647827)
60: (480,3.457165479660034) (780,3.4255030155181885) (1580,3.3909308910369873) (733,3.2616002559661865) (349,3.060525417327881) (648,2.8025760650634766) (377,2.7795610427856445) (1917,2.752243995666504) (2006,2.7190349102020264) (2353,2.700984239578247) (2762,2.6496152877807617) (457,2.634324312210083) (1610,2.6303904056549072) (3256,2.604067325592041) (539,2.5804383754730225) (1608,2.5451128482818604) (597,2.512770175933838) (1597,2.506420135498047)* (1784,2.4487602710723877) (3114,2.419471025466919)
61: (3510,4.596617698669434) (3555,4.565960884094238) (3916,4.090817451477051) (3408,4.0278000831604) (3578,3.8594913482666016)* (3624,3.63093900680542) (3755,3.502199172973633) (3513,3.4864280223846436) (3623,3.4570095539093018) (3409,3.4371376037597656) (3952,3.4072163105010986) (3751,3.3223657608032227) (3484,3.278799057006836) (3911,3.262547016143799) (3793,3.2243785858154297) (3893,3.1675217151641846) (3798,3.1320226192474365) (3512,3.049161434173584) (3565,2.9592394828796387) (3534,2.9406487941741943)
62: (1252,4.30764102935791) (1234,3.988123655319214) (1953,3.693392753601074) (1674,3.6902127265930176)* (903,3.633500337600708) (1952,3.604771614074707) (919,3.552917003631592) (1084,3.495159149169922) (593,3.4761319160461426) (913,3.429395914077759)* (1207,3.4010941982269287)* (858,3.38012433052063)* (1230,3.3722760677337646) (1250,3.3720452785491943) (923,3.328704833984375) (3471,3.2526462078094482) (924,3.1912155151367188) (527,3.170978546142578) (1204,3.150409460067749) (3468,3.1466994285583496)*
63: (2997,6.702715873718262) (2959,5.649906158447266) (2396,4.975491046905518)* (2908,4.926272869110107) (3174,4.712330341339111)* (2683,4.554978370666504) (3481,4.312008380889893) (3408,4.2791924476623535) (2336,4.272721767425537) (2355,4.225559711456299) (2700,4.110172271728516)* (785,4.066894054412842) (913,3.7859089374542236) (3793,3.651440143585205) (3897,3.5912528038024902) (2710,3.5063483715057373) (296,3.3138320446014404) (3298,3.297478675842285) (1617,3.228614330291748) (2976,3.166572093963623)*
64: (2571,4.779264450073242) (480,4.46612024307251) (3753,4.403626918792725) (589,4.397675514221191) (2628,4.1943359375) (260,4.158510208129883) (1196,4.111926555633545) (1198,4.008872032165527)* (3623,3.7213828563690186) (2959,3.7035598754882812) (2858,3.553133726119995)* (457,3.3970799446105957) (3114,3.3954615592956543) (1127,3.353295087814331) (1240,3.3386669158935547) (1197,3.2627298831939697) (733,3.257253885269165) (3510,3.2143754959106445) (1610,3.1953125) (2706,3.1852126121520996)
65: (110,5.381407260894775) (2028,4.967792510986328)* (3753,4.583901882171631)* (457,4.570035934448242) (1610,4.5385422706604)* (648,4.505774974822998)* (589,4.398043155670166) (1291,4.256168365478516)* (3256,4.123625755310059) (1036,4.0740251541137695)* (349,4.046874046325684) (380,4.0340046882629395)* (1210,4.009246826171875)* (1544,3.9348256587982178) (1917,3.8454976081848145)* (527,3.8121731281280518) (2001,3.759209632873535) (3527,3.6592328548431396) (590,3.6112353801727295) (587,3.607729196548462)*
66: (2858,5.205951690673828)* (3578,4.199676990509033)* (527,4.092534065246582) (589,3.824739933013916) (2706,3.792271137237549) (3450,3.7607712745666504) (3555,3.664179563522339) (2762,3.6315395832061768) (3147,3.5933024883270264) (318,3.578911304473877) (593,3.5537779331207275) (1198,3.481346607208252) (2683,3.3265304565429688) (1090,3.3223369121551514)* (1196,3.2950923442840576)* (1210,3.288435220718384) (1580,3.2665624618530273) (858,3.260779857635498) (2716,3.2045421600341797) (457,3.189330577850342)
67: (1299,3.9810879230499268) (1084,3.9371650218963623)* (1193,3.8807904720306396) (1231,3.759420394897461) (3468,3.718687057495117) (1957,3.68782639503479) (1225,3.6540932655334473) (1263,3.6072752475738525) (858,3.494960308074951) (3095,3.4776077270507812) (1293,3.431037187576294) (3362,3.418801784515381)* (1228,3.4169888496398926) (1250,3.3578460216522217) (1674,3.29974365234375) (527,3.2674200534820557) (3363,3.2412362098693848) (1950,3.182107448577881) (1203,3.162806510925293) (919,3.1445083618164062)
68: (2599,4.33882999420166) (1394,3.809931993484497) (1080,3.710381507873535)* (1288,3.674677848815918) (1148,3.656996011734009) (3481,3.603344440460205) (2395,3.541138172149658) (2716,3.521375894546509) (2355,3.442051887512207)* (2700,3.4405899047851562) (1079,3.4104931354522705) (3114,3.3949341773986816) (3911,3.386864423751831) (2987,3.2429237365722656) (2791,3.208519220352173) (3897,3.204153299331665) (1235,3.199214458465576) (3421,3.1585805416107178) (1,3.0890016555786133) (1285,3.0244951248168945)
69: (608,4.435090065002441) (318,4.432981967926025) (36,4.22457218170166) (527,3.8688483238220215) (529,3.791717529296875) (150,3.766744375228882) (1094,3.7352237701416016) (1213,3.5899481773376465) (1635,3.5287225246429443)* (3100,3.48496675491333) (2908,3.4745821952819824) (508,3.390704870223999) (778,3.330376148223877) (2268,3.2606327533721924) (300,3.2025198936462402) (475,3.1879947185516357) (1682,3.1746737957000732)* (50,3.166710376739502) (3105,3.1461362838745117) (3260,3.1302196979522705)
70: (2997,6.808348655700684)* (223,6.225008010864258)* (2599,6.0745744705200195) (2716,5.289772033691406)* (2770,5.063190460205078) (3408,5.052043437957764) (3793,4.875155448913574)* (2502,4.603612899780273) (3176,4.594886302947998)* (785,4.400704860687256) (2761,4.362659454345703) (2710,4.306704998016357) (2908,4.256035327911377) (3160,4.229710578918457) (2707,4.024729251861572) (913,3.980170965194702) (3005,3.9568588733673096) (2763,3.818498134613037) (1093,3.808809280395508) (2605,3.786449909210205)
72: (318,4.1331987380981445) (1721,4.039844989776611) (1784,3.928013563156128) (2858,3.9026284217834473) (2762,3.8017802238464355) (527,3.7518692016601562) (1265,3.61468505859375) (150,3.6098289489746094)* (3408,3.591384172439575) (3148,3.525846481323242) (3147,3.3589603900909424) (110,3.2913639545440674) (2324,3.2634127140045166)* (539,3.1540088653564453) (3578,2.963549852371216) (2671,2.9007492065429688) (1393,2.858659029006958) (357,2.8406081199645996) (608,2.8215043544769287) (1183,2.819380283355713)
73: (1580,5.589725017547607) (3793,5.089322566986084) (2628,4.8981099128723145) (260,4.808070659637451) (2916,4.782532215118408)* (780,4.461984157562256) (1127,4.404678821563721) (733,4.241180419921875)* (480,4.236663818359375) (3527,4.224276542663574) (316,3.9631545543670654) (2011,3.878445625305176) (2502,3.862720012664795) (110,3.846461057662964)* (2683,3.7952840328216553) (2706,3.742741346359253) (1214,3.47943115234375) (32,3.375727653503418) (329,3.326395273208618) (541,3.3134865760803223)
74: (608,3.7949516773223877)* (593,3.5586416721343994)* (1213,3.2986607551574707) (2858,3.1744163036346436) (1221,3.0164437294006348) (527,2.9720118045806885) (318,2.8747804164886475) (1193,2.857295513153076) (3006,2.737201452255249) (1358,2.645125150680542) (2997,2.607419013977051) (908,2.562979221343994) (1247,2.5017013549804688) (923,2.4893832206726074) (111,2.4532666206359863) (2028,2.4004931449890137) (1952,2.390777349472046) (3481,2.3604586124420166) (912,2.337397813796997) (1704,2.333852767944336)
75: (588,5.026486396789551) (595,4.795650005340576) (1907,4.688180923461914)* (364,4.4839372634887695)* (1367,4.279261589050293) (1688,4.27288293838501)* (2355,4.266433238983154)* (2394,4.097136497497559)* (783,4.0400543212890625)* (2085,3.976827383041382) (2081,3.833923578262329) (3159,3.7607648372650146)* (1022,3.7218916416168213) (2046,3.52897310256958) (355,3.3572051525115967) (3489,3.3187339305877686) (2096,3.3065602779388428) (3615,3.272242546081543) (1029,3.231628656387329) (2089,3.2258427143096924)*
76: (2858,6.126074314117432)* (296,5.374931812286377)* (2997,5.01050329208374) (2762,4.934486389160156)* (2028,4.68976354598999) (3751,4.409727573394775) (527,4.347141265869141) (2692,4.209849834442139)* (2599,4.0611090660095215) (3006,3.9689369201660156) (1197,3.965909242630005) (110,3.88291597366333) (3176,3.588162660598755) (3408,3.5101382732391357)* (1265,3.455213785171509) (2324,3.389896869659424) (2908,3.3837974071502686) (3114,3.379627227783203) (223,3.3757646083831787) (3481,3.3721818923950195)
77: (2959,6.318850994110107) (223,6.157872676849365) (2396,5.93513822555542) (2706,5.897928237915039) (3160,5.624666690826416) (2683,5.083938121795654)* (3408,4.998657703399658) (2355,4.888086795806885) (3176,4.87838888168335) (2700,4.8534746170043945)* (3175,4.849069595336914) (2908,4.815829277038574) (3114,4.806103229522705) (2770,4.660957336425781) (3793,4.627194881439209) (3481,4.580527305603027) (2580,4.380541801452637) (2692,4.3712568283081055) (2502,4.368760108947754) (3897,4.2454705238342285)
78: (1148,4.565830707550049) (2997,4.064030647277832) (1,3.820218324661255)* (1223,3.7591018676757812) (838,3.5788755416870117) (588,3.472372531890869) (342,3.4401466846466064)* (2355,3.121737241744995)* (17,3.1186599731445312) (551,3.099276304244995)* (440,3.056443214416504) (2324,2.995246171951294) (3429,2.98930287361145) (1784,2.941901922225952) (916,2.8203678131103516) (2300,2.8124582767486572) (3751,2.8052523136138916) (2395,2.7977724075317383) (348,2.7630090713500977) (2291,2.7595484256744385)
79: (2858,3.049389123916626) (2762,2.6027865409851074) (3578,2.5564687252044678) (3897,2.2889657020568848) (3408,2.1408259868621826) (3081,2.133833169937134) (3510,2.0487241744995117)* (2710,2.0357589721679688) (2692,2.028428316116333) (2336,1.9954845905303955) (2997,1.9923112392425537) (3300,1.9587661027908325) (2707,1.9470536708831787) (2959,1.914452314376831) (1748,1.8982702493667603) (3160,1.887450933456421) (3911,1.8648096323013306) (3952,1.8400568962097168) (3893,1.7622617483139038) (3751,1.7602264881134033)
80: (318,5.052730560302734) (527,4.867517948150635)* (150,4.523833274841309) (1704,4.335338115692139) (1784,4.079747676849365) (3753,3.847031593322754) (2571,3.830934762954712) (1393,3.815500259399414) (589,3.775200366973877) (1580,3.6038177013397217) (2858,3.5689284801483154) (1,3.5574018955230713) (2268,3.450752019882202) (457,3.3186609745025635) (3255,3.2912609577178955) (266,3.261960029602051) (3408,3.2286972999572754) (1210,3.2134015560150146) (11,3.20365309715271) (260,3.1809825897216797)
81: (858,4.988034248352051) (1252,4.831416606903076)* (913,4.29525089263916)* (1230,4.250367164611816)* (1204,4.184898853302002) (541,4.093594551086426) (2019,4.078614234924316) (1208,4.041676998138428) (923,3.944502830505371) (924,3.940185546875) (1212,3.9015109539031982) (1219,3.882512092590332) (969,3.879746913909912) (1254,3.8174149990081787) (1250,3.747894763946533) (1136,3.745135545730591) (608,3.7244021892547607) (910,3.693979501724243) (1248,3.6560592651367188) (1284,3.5847866535186768)*
82: (2028,5.566277980804443) (110,5.451496601104736)* (3147,5.113921642303467)* (1610,5.074967384338379)* (1721,4.847491264343262)* (150,4.735293388366699)* (1358,4.6179633140563965)* (377,4.345441818237305) (47,4.199999809265137)* (50,4.1350321769714355) (454,4.097925186157227) (1573,4.014765739440918) (1917,3.970567464828491) (3418,3.878445625305176) (1597,3.6830062866210938) (1608,3.658592462539673) (1213,3.648052453994751) (1653,3.6477160453796387) (3408,3.6332287788391113) (628,3.626136541366577)*
83: (2355,4.8894829750061035)* (2683,4.29953670501709) (2858,4.297079563140869) (1210,4.282281398773193) (3114,4.154435634613037) (260,4.108123779296875)* (3623,4.040841102600098) (2706,3.9993484020233154) (2688,3.7228238582611084) (1196,3.666930913925171)* (3793,3.6659135818481445) (1197,3.6217763423919678) (3081,3.5904693603515625) (2572,3.5231997966766357) (2605,3.411402463912964) (2997,3.4089248180389404) (2571,3.383229970932007) (223,3.369835615158081) (2724,3.278329849243164)* (1198,3.250802516937256)
84: (1210,7.777565002441406)* (589,7.105501651763916) (1198,7.059629917144775)* (2571,6.943595886230469)* (2028,6.072479724884033)* (1036,5.714730262756348) (2858,5.551961421966553)* (3793,5.53857421875) (2762,5.496304988861084) (858,5.256686687469482) (593,5.04872465133667) (2628,5.008847713470459) (1127,5.000377178192139) (1580,4.977512836456299) (2916,4.759941101074219) (1270,4.737058162689209) (1221,4.586116790771484) (541,4.584296703338623) (1610,4.560484886169434) (1617,4.476634979248047)
85: (3753,5.275661945343018) (3578,4.910974502563477) (2706,4.781198978424072) (3555,4.433551788330078) (3623,4.3514862060546875) (2694,4.152070999145508) (3752,4.033184051513672) (3793,3.855896234512329) (3717,3.6035356521606445) (3798,3.600353717803955) (3897,3.5777764320373535) (3948,3.512387275695801) (3160,3.3663978576660156) (3513,3.3408474922180176) (2707,3.325350761413574) (3481,3.198935031890869) (3301,3.1626763343811035) (3300,3.127997398376465) (2959,3.106438398361206) (2881,3.070438861846924)
86: (1210,2.866865396499634)* (356,2.8113820552825928) (736,2.7069811820983887) (587,2.682704210281372) (3114,2.678375720977783) (780,2.63865327835083) (1097,2.4368667602539062) (595,2.4068331718444824) (1198,2.3711907863616943) (2424,2.3674440383911133) (3753,2.358079433441162) (2355,2.3051178455352783) (2724,2.2769367694854736) (588,2.2264232635498047) (3408,2.220609188079834) (919,2.2168664932250977) (2881,2.213825225830078) (1,2.1938984394073486) (597,2.1817660331726074) (2125,2.1776223182678223)
87: (1210,6.919264793395996) (1036,6.109224796295166) (3578,5.442105293273926)* (858,5.386368751525879) (1197,4.996928691864014) (1221,4.7278151512146) (1200,4.646369934082031) (2916,4.620606899261475) (3753,4.428247451782227) (2115,4.336714267730713) (1954,4.23855447769165)* (349,4.173677921295166) (1101,4.1113481521606445) (2628,4.11104154586792) (648,4.085874557495117) (780,4.042670249938965) (1242,4.031062602996826) (377,4.0269975662231445) (1580,4.013723850250244) (3256,3.942913293838501)
88: (1225,5.210545063018799)* (1247,4.607637882232666) (912,4.3234076499938965)* (318,4.2063307762146)* (1244,3.9465701580047607) (593,3.9212732315063477) (1276,3.835794687271118) (1304,3.725818634033203) (2804,3.687101364135742) (3363,3.672426700592041) (1259,3.6237850189208984)* (923,3.591627836227417)* (1952,3.5549440383911133) (1252,3.483370780944824) (1234,3.476318359375) (3362,3.4325385093688965) (1208,3.4239935874938965) (1213,3.4155893325805664) (2243,3.387113094329834) (1961,3.3243815898895264)*
89: (110,3.9766623973846436) (593,3.944066286087036) (858,3.7221758365631104) (318,3.633784770965576) (296,3.3346550464630127) (589,3.2896735668182373) (1198,3.2440927028656006) (457,3.212526321411133) (1221,3.1187379360198975) (3578,3.0388906002044678) (2571,3.0036449432373047) (1213,2.9853053092956543) (608,2.948162317276001) (1196,2.9085254669189453) (3147,2.829645872116089) (2858,2.8246402740478516) (1036,2.7541563510894775) (50,2.7234890460968018) (260,2.722895383834839) (1233,2.585907459259033)
90: (1923,3.6868841648101807) (589,3.649550437927246) (2571,3.571876287460327) (2762,3.403444766998291)* (50,3.2620885372161865)* (21,3.165616750717163) (1517,3.108306646347046) (296,3.0987961292266846) (733,3.0975990295410156) (2028,3.065833806991577)* (593,2.94846510887146) (3052,2.918807029724121) (480,2.879056692123413) (1500,2.819868564605713) (2706,2.813884735107422) (1732,2.7937819957733154) (293,2.7580976486206055) (380,2.7423014640808105) (1265,2.681821584701538) (6,2.605170965194702)
91: (1230,3.9164435863494873) (1294,3.6669886112213135)* (1136,3.6243698596954346) (2918,3.521378755569458)* (3361,3.476173162460327) (1234,3.4614739418029785) (1304,3.445791244506836) (1256,3.255343437194824) (1278,3.168142795562744)* (1220,3.1627185344696045) (1641,3.142219305038452) (1288,3.137821674346924) (3543,3.037832736968994)* (2396,3.0071654319763184)* (1080,2.9992618560791016) (2797,2.992769718170166) (1259,2.984809398651123) (3210,2.9698095321655273) (1923,2.968290328979492) (2352,2.9299001693725586)
