userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (595,8.45337200164795)* (364,7.968813896179199) (318,6.3431396484375) (34,6.189698696136475) (593,6.1074299812316895) (2081,6.043560981750488) (2078,5.384310722351074) (2687,5.372585296630859) (1198,5.3610663414001465) (2096,5.3200554847717285) (110,5.2640767097473145) (1907,5.15600061416626)* (2085,5.137535572052002) (2087,5.104642868041992) (1282,5.074392795562744) (2080,5.072317123413086) (1210,5.028654098510742) (1196,4.951448440551758) (3751,4.919098854064941) (2858,4.680999279022217)
57: (3897,5.938308238983154) (3481,4.968429088592529) (3911,4.383417129516602) (3753,4.305591583251953) (3624,4.147955894470215) (1259,4.109631538391113) (3948,3.9320452213287354) (110,3.7263572216033936) (3555,3.611386299133301) (858,3.6025166511535645) (1673,3.5647969245910645) (3916,3.5043716430664062) (3952,3.4407901763916016) (3910,3.3914551734924316) (1222,3.3173632621765137) (296,3.2236006259918213) (2028,3.188652992248535) (2959,3.160763740539551) (2997,3.140632152557373) (3328,3.095402717590332)
58: (1240,9.72410774230957)* (924,8.124320983886719)* (2997,7.569106578826904)* (1097,7.248856067657471)* (1580,7.184694290161133)* (3702,6.961999893188477)* (1291,6.636249542236328) (110,6.596497058868408)* (1036,6.565309047698975) (2916,6.442320346832275) (480,6.197611331939697)* (1278,6.180442810058594) (1220,6.039703369140625)* (1148,6.018580913543701) (3793,5.999078273773193) (2455,5.661379814147949)* (1376,5.472970485687256) (2987,5.461909770965576) (1288,5.448653221130371)* (1,5.360682010650635)
59: (912,10.354551315307617)* (1230,6.530611515045166) (260,6.4437971115112305) (527,6.378716468811035) (1307,5.748941898345947) (1296,5.728041648864746) (2858,5.7052178382873535) (858,5.500663757324219) (1207,5.4215497970581055) (1196,5.381173610687256) (916,5.295639514923096) (1197,5.054593086242676)* (945,4.771193981170654) (1198,4.768856525421143) (1277,4.739402770996094) (265,4.715084552764893)* (933,4.655965328216553) (1674,4.599991321563721) (1299,4.595667839050293) (593,4.584122657775879)
60: (480,5.930824279785156) (733,5.819913387298584) (1580,5.80044412612915) (1617,5.4993815422058105) (349,5.2159423828125) (457,5.092215538024902) (2006,4.816282272338867) (1610,4.6554412841796875) (377,4.428282737731934) (3256,4.366505146026611) (2762,4.304384231567383) (590,4.285644054412842) (648,4.282052993774414) (2763,4.147541046142578) (653,4.124417781829834) (21,4.003111362457275) (1265,3.980997323989868) (110,3.976886034011841) (2353,3.8303592205047607) (316,3.7430331707000732)
61: (3510,7.715362548828125) (3916,7.696520805358887) (3755,7.328912734985352) (3555,7.187498569488525) (3751,6.757236957550049) (3911,6.654817581176758) (3409,6.628015041351318) (3624,6.560041427612305) (3952,6.464404106140137) (3893,6.263828754425049) (3785,6.1954026222229)* (3408,6.046497344970703) (3512,5.703359127044678) (3793,5.68154764175415) (3798,5.56289529800415) (3578,5.356666088104248)* (3484,5.333954334259033) (3536,5.255951404571533) (3515,5.015137195587158) (3513,4.850264072418213)
62: (1252,6.311610698699951) (913,6.029484748840332)* (1084,5.837555885314941) (1234,5.670847415924072) (1953,5.412349224090576) (924,5.332378387451172) (1230,5.232482433319092) (3037,5.124007225036621) (908,4.993101596832275) (903,4.967428684234619) (1952,4.880019664764404) (1207,4.850400924682617)* (858,4.767172813415527)* (923,4.739243984222412) (1617,4.709181785583496) (3471,4.517541885375977) (1674,4.468079090118408)* (919,4.450560569763184) (1179,4.418642997741699) (2917,4.372183799743652)
63: (2997,9.756060600280762) (2959,7.516939640045166) (2355,7.29128360748291) (2683,7.2648396492004395) (2908,7.1723222732543945) (2396,6.879571914672852)* (785,6.363578796386719) (3174,6.2933030128479)* (2336,5.962154865264893) (2700,5.616147041320801)* (2710,5.40105676651001) (3408,5.400050163269043) (913,5.305678367614746) (3203,5.271627902984619) (2686,5.1775054931640625) (2433,5.1599273681640625) (1093,5.095826148986816) (2976,5.0007548332214355)* (2707,4.8876953125) (2761,4.863621234893799)*
64: (2571,6.147164821624756) (260,5.804651260375977) (480,5.687862396240234) (2858,5.4300150871276855)* (589,5.359290599822998) (3753,5.232238292694092) (2628,5.131110191345215) (1198,4.956014633178711)* (3623,4.815078258514404) (1196,4.775625705718994) (457,4.525396823883057) (1580,4.416098594665527) (2959,4.077305316925049) (780,4.032947063446045) (356,4.003983497619629) (3785,3.9790799617767334) (3624,3.83394193649292) (3081,3.8064112663269043) (1721,3.727938413619995) (3755,3.690639019012451)
65: (2028,7.300581455230713)* (110,7.0452046394348145) (1610,6.895859241485596)* (457,6.72499418258667) (1210,6.482160568237305)* (1291,6.031366348266602)* (349,5.961623191833496) (1036,5.902556896209717)* (593,5.880306720733643) (3753,5.74527645111084)* (3256,5.693011283874512) (589,5.603174209594727) (527,5.405614852905273) (318,5.231199264526367) (648,5.13193416595459)* (3578,5.120402812957764) (1961,5.111983299255371) (590,4.802055358886719) (1954,4.798410892486572)* (1917,4.529086589813232)*
66: (2858,7.1664228439331055)* (589,5.295867919921875) (3555,4.563133239746094) (2706,4.484224796295166) (3450,4.425853252410889) (3578,4.266971111297607)* (2683,4.242074489593506) (1210,4.1363844871521) (527,3.9441990852355957) (1035,3.81241774559021) (1673,3.800434112548828) (1580,3.757117748260498) (1196,3.729200839996338)* (266,3.5832347869873047) (908,3.538208246231079) (1250,3.5266683101654053) (2160,3.508185625076294) (3160,3.476386308670044) (2792,3.4755725860595703) (1090,3.4005544185638428)*
67: (1193,7.495437145233154) (1225,6.618284702301025) (3095,6.546496868133545) (953,6.511016845703125) (3468,6.409258842468262) (858,6.278372764587402) (912,6.2243571281433105) (1084,6.22174596786499)* (527,5.956629276275635) (1221,5.943358898162842) (920,5.907358646392822) (1231,5.8805036544799805) (1250,5.812541484832764) (919,5.791107654571533) (1299,5.779440402984619) (1957,5.538335800170898) (1228,5.29932165145874) (1203,5.241610527038574) (1293,5.188608169555664) (1104,5.160717487335205)
68: (1148,5.844624042510986) (2599,5.773273468017578) (1288,5.4967217445373535) (2804,5.369433879852295) (1394,5.130919933319092) (3481,4.912569046020508) (1079,4.870668888092041) (1235,4.712367534637451) (1080,4.693230152130127)* (2791,4.40161657333374) (3421,4.2891526222229) (2395,4.2882890701293945) (2716,4.2877068519592285) (3911,4.273698329925537) (3114,4.090451240539551) (1265,3.9134368896484375) (1285,3.8582966327667236) (3072,3.834407091140747) (1259,3.805539846420288) (1188,3.7505674362182617)
69: (36,6.643864631652832) (318,6.597421169281006) (1094,6.422761917114258) (2028,6.325324058532715) (150,6.271416187286377) (3100,6.043025493621826) (1213,5.97866153717041) (527,5.716702938079834) (110,5.475249290466309) (1682,5.442617416381836)* (300,5.374932765960693) (2501,5.366196632385254) (608,5.330596923828125) (3246,5.30342435836792) (529,5.273726463317871) (3252,5.077211380004883) (778,5.050581455230713) (3260,4.983011245727539) (2427,4.945837497711182) (2291,4.93167781829834)
70: (2997,10.147180557250977)* (223,8.696557998657227)* (2599,8.529404640197754) (2716,8.205191612243652)* (2770,7.479190826416016) (2707,6.693410873413086) (2710,6.530514240264893) (785,6.521866798400879) (2502,6.45419454574585) (3176,6.373166084289551)* (913,6.2964911460876465) (2761,6.065089225769043) (3408,6.000917911529541) (2908,5.9794769287109375) (3203,5.869142055511475) (2712,5.818855285644531) (1093,5.804649829864502) (2433,5.717280864715576) (2763,5.58046293258667) (3793,5.538778781890869)*
72: (2858,6.176182270050049) (110,5.170223712921143) (480,4.8580756187438965) (527,4.447985649108887) (1784,4.425859451293945) (1721,4.379146575927734) (1265,4.340843677520752) (1580,4.301488399505615) (3911,4.279572486877441) (1259,4.21979284286499) (3893,4.197571754455566) (3408,4.056122779846191) (34,3.999464750289917) (2291,3.9964170455932617) (318,3.968374490737915) (266,3.9468767642974854) (3072,3.802929162979126) (589,3.7447168827056885) (539,3.6520657539367676) (2791,3.642237663269043)
73: (1580,7.610993385314941) (260,7.124598026275635) (3793,6.9677734375) (480,6.560623645782471) (2628,6.266517639160156) (1127,6.00245475769043) (2916,5.992929935455322)* (110,5.8633527755737305)* (780,5.560428619384766) (316,5.344881057739258) (3527,4.95767879486084) (2011,4.841892242431641) (329,4.730055809020996) (733,4.7128520011901855)* (2683,4.488077163696289) (2706,4.479552268981934) (1214,4.406766891479492) (380,4.38857889175415)* (2115,4.297792911529541) (112,4.251984119415283)*
74: (608,5.996555328369141)* (593,5.7352447509765625)* (527,5.710866451263428) (318,5.27218770980835) (2858,5.218232154846191) (1213,4.685920238494873) (1193,4.56312370300293) (1230,4.317048072814941) (1358,3.708348274230957) (2028,3.5494649410247803) (1704,3.5431883335113525) (2997,3.5112533569335938) (912,3.4161791801452637) (2396,3.415367603302002) (1221,3.374992609024048) (2324,3.328183174133301) (904,3.325061559677124) (34,3.2218289375305176) (3481,3.2006819248199463) (3006,3.193491220474243)
75: (1367,12.294039726257324) (1907,10.456365585327148)* (2355,9.660016059875488)* (595,9.35909652709961) (2085,9.044269561767578) (364,8.995087623596191)* (588,8.817909240722656) (1064,8.755087852478027) (1688,8.553421974182129)* (2354,8.332551956176758)* (355,7.955387592315674) (2089,7.685632228851318)* (783,7.658679008483887)* (1713,7.508587837219238)* (3615,7.496554851531982) (13,7.465140342712402)* (1707,7.300056457519531)* (808,7.049330234527588) (362,6.996490955352783) (34,6.980476379394531)
76: (2858,7.190501689910889)* (296,6.769021511077881)* (2997,6.604780673980713) (3751,6.180575847625732) (3481,6.1423563957214355) (2762,6.082781791687012)* (3114,5.888339996337891) (2028,5.6586012840271) (527,5.591771602630615) (2324,5.126608848571777) (34,5.121769428253174) (3624,5.118370532989502) (3006,5.048097610473633) (1197,4.934147834777832) (2692,4.880659103393555)* (110,4.575882911682129) (1265,4.390224456787109) (3408,4.381577968597412)* (2599,4.228809833526611) (457,4.095625400543213)
77: (2396,7.123009204864502) (2355,6.923708438873291) (2706,6.912236213684082) (223,6.889832496643066) (2959,6.872925281524658) (3114,6.565086364746094) (2683,6.1437225341796875)* (3175,6.004928112030029) (3176,5.734766483306885) (2770,5.64119291305542) (3408,5.520168781280518) (2716,5.310976982116699) (2700,5.300957679748535)* (2908,5.158574104309082) (2987,5.059031963348389) (3793,4.9351396560668945) (3160,4.780813217163086) (2976,4.694287300109863) (2502,4.565400123596191) (2336,4.491413116455078)
78: (1148,7.046266078948975) (1,6.551469326019287)* (1223,5.637764930725098) (588,5.520546913146973) (1028,5.35034704208374) (342,5.278114318847656)* (348,4.97770357131958) (2359,4.949780464172363) (2324,4.86573600769043) (838,4.8131256103515625) (1883,4.715569019317627) (2997,4.612825870513916) (2300,4.598721027374268) (1784,4.569642066955566) (900,4.500681400299072)* (1885,4.483803749084473) (3751,4.470325469970703) (440,4.449051856994629) (3429,4.425121784210205) (1282,4.230926990509033)
79: (3745,4.296682357788086) (3952,4.1541337966918945) (3753,4.074841499328613) (3578,4.047684669494629) (3408,4.024738311767578) (3555,4.001125335693359) (3510,3.94063663482666)* (3623,3.7655131816864014) (3751,3.5046463012695312) (3897,3.4933738708496094) (3185,3.3373818397521973) (3755,3.3212921619415283) (3354,3.252321481704712) (3300,3.211099624633789) (3481,3.030413866043091) (3863,3.0273325443267822) (2762,2.9508423805236816) (1625,2.9377031326293945) (1748,2.866976737976074) (800,2.8198773860931396)*
80: (527,7.975124359130859)* (318,7.877664089202881) (2571,6.812681674957275) (1704,6.506689071655273) (2858,6.269663333892822) (589,5.9839863777160645) (150,5.950282096862793) (1,5.7122063636779785) (2628,5.519168376922607) (1580,5.330951690673828) (1584,5.321690559387207) (260,5.305436611175537) (1210,5.263980388641357) (2396,5.21116828918457) (457,5.208438396453857) (780,5.180893421173096) (3114,5.054019927978516) (1393,4.8910603523254395) (1784,4.823866844177246) (1610,4.779417991638184)
81: (858,8.023106575012207) (1252,6.688425540924072)* (923,6.202683448791504) (913,5.952136039733887)* (2019,5.653414726257324) (1230,5.555744171142578)* (1208,5.503057479858398) (1204,5.49915075302124) (1136,5.203577041625977) (1248,5.160772323608398) (1256,5.152544021606445) (1254,5.0740437507629395) (1219,5.073205947875977) (1250,5.073143005371094) (541,4.955987930297852) (910,4.943249225616455) (922,4.848727703094482) (2186,4.4952521324157715)* (1206,4.461472511291504) (3095,4.429347515106201)
82: (2028,6.994657039642334) (3147,5.970438480377197)* (150,5.822393894195557)* (1721,5.734159469604492)* (1610,5.6872477531433105)* (110,5.551437854766846)* (50,5.527937889099121) (454,5.409178733825684) (1580,5.084872722625732) (1358,4.95285177230835)* (47,4.852919578552246)* (377,4.849659442901611) (2628,4.813982009887695) (1396,4.7962470054626465) (1573,4.658506870269775) (1653,4.651961326599121) (1909,4.357011318206787) (350,4.309082984924316) (1682,4.307473182678223) (628,4.238117694854736)*
83: (2355,8.006570816040039)* (2858,7.942777156829834) (2683,6.791878700256348) (260,6.628693580627441)* (1210,6.558666706085205) (2706,6.428365707397461) (1197,6.189219951629639) (1196,6.168172836303711)* (2997,5.929326057434082) (3114,5.708843231201172) (1198,5.6026811599731445) (2688,5.5051469802856445) (3203,5.395101070404053) (2881,5.372148513793945) (3005,5.248261451721191) (2694,5.128566265106201) (2605,5.092898845672607) (223,5.092446804046631) (1093,5.086942672729492) (2572,4.9439568519592285)
84: (1210,7.714059352874756)* (1198,6.399018287658691)* (2571,6.32211446762085)* (2858,6.228426933288574)* (589,6.093123912811279) (2028,5.029685020446777)* (1036,4.889477252960205) (2762,4.588161945343018) (858,4.551616668701172) (3793,4.148736000061035) (541,3.9016354084014893) (1270,3.776890993118286) (593,3.7750582695007324) (1127,3.709524631500244) (50,3.691713571548462) (1387,3.5837996006011963) (1097,3.5446951389312744) (2997,3.516878843307495) (1221,3.4921936988830566) (1259,3.476149082183838)
85: (3753,8.963082313537598) (3555,7.589426517486572) (3578,7.4702630043029785) (3623,7.4472222328186035) (3897,7.084130764007568) (3793,7.053958415985107) (3752,6.903970718383789) (3798,6.533321857452393) (3948,6.1978230476379395) (3624,5.905984401702881) (3316,5.890804290771484) (3301,5.890365123748779) (3717,5.762585163116455) (3484,5.5727081298828125) (3513,5.5020670890808105) (3300,5.455550670623779) (3354,5.172692775726318) (3273,5.114228248596191) (3827,5.094540596008301) (3916,5.039491653442383)
86: (2571,4.134498119354248) (736,4.1301140785217285) (1210,3.973283052444458)* (2,3.8590126037597656) (1917,3.5478737354278564) (2605,3.5272583961486816) (733,3.5202040672302246) (780,3.479529857635498) (919,3.367079496383667) (377,3.3483898639678955) (653,3.274020195007324) (2125,3.234058380126953) (316,3.1682207584381104) (912,3.140589475631714) (317,3.1313233375549316) (1097,3.1137382984161377) (362,3.036431074142456) (3082,2.981337070465088) (3081,2.9774763584136963) (1219,2.9678313732147217)
87: (1036,6.9220099449157715) (1210,6.855283260345459) (3578,5.981017589569092)* (3753,5.004149436950684) (1954,4.8372344970703125)* (858,4.8367600440979) (1197,4.809155464172363) (1242,4.3002190589904785) (3624,4.194167137145996) (2948,4.179303169250488) (1221,3.9399890899658203) (1200,3.9094834327697754) (1304,3.8583805561065674) (2949,3.8105008602142334) (2916,3.7598190307617188) (2944,3.7582945823669434) (3623,3.671476125717163) (349,3.5952179431915283) (3256,3.58132004737854) (3082,3.542743444442749)
88: (1225,7.7736124992370605)* (593,6.977027893066406) (318,6.719793796539307)* (1247,6.288597106933594) (912,6.124514102935791)* (2858,6.111305236816406) (923,5.5617356300354)* (1961,5.383002281188965)* (2804,5.311758995056152) (1196,5.22871732711792) (1198,5.143346309661865)* (919,5.055704593658447) (1270,5.027985095977783) (1957,4.9930500984191895)* (1259,4.964755535125732)* (1213,4.870700359344482) (904,4.782085418701172) (1276,4.759219646453857) (3095,4.724266052246094) (296,4.717010974884033)
89: (110,4.413113594055176) (3578,3.907513380050659) (858,3.7080001831054688) (1221,3.4883439540863037) (3753,3.437455177307129) (1198,3.371417999267578) (2571,3.1506235599517822) (457,2.9915571212768555) (593,2.8163833618164062) (1242,2.8120720386505127) (1196,2.7938687801361084) (3624,2.7849154472351074) (3555,2.783888101577759) (3147,2.7780768871307373) (589,2.755885124206543) (318,2.690415859222412) (1610,2.6761362552642822) (1387,2.615506887435913) (1036,2.565108299255371) (296,2.5560483932495117)
90: (589,5.536590099334717) (2028,5.342269420623779)* (2571,5.207605361938477) (1732,5.185744285583496) (296,5.10045862197876) (3753,5.100069046020508) (480,4.843413352966309) (21,4.782039165496826) (50,4.767985820770264)* (3751,4.502923488616943) (1517,4.449825286865234) (6,4.385199546813965) (3793,4.367086887359619) (733,4.219544887542725) (2762,4.215891361236572)* (112,4.196183681488037)* (1923,4.072097301483154) (2490,4.066189289093018) (1500,4.035470485687256) (3114,3.903315305709839)
91: (1294,5.5411481857299805)* (1230,5.280289173126221) (1269,5.178508758544922) (1304,5.0958757400512695) (1234,5.080083847045898) (3361,4.893369674682617) (1136,4.76001501083374) (1259,4.6325602531433105) (2918,4.531319618225098)* (1288,4.40494966506958) (2396,4.249138355255127)* (1278,4.178515911102295)* (1256,4.159560203552246) (2300,3.9826669692993164) (955,3.9278509616851807) (1220,3.9277286529541016) (2248,3.882661819458008) (1276,3.8011133670806885)* (2804,3.772429943084717) (440,3.690483331680298)
92: (2080,6.530068397521973)* (1022,6.1922807693481445)* (1,6.17842435836792)* (1028,5.979554176330566)* (1210,5.958664894104004) (594,5.775918960571289) (3793,5.53248929977417) (2078,5.488693714141846) (2087,5.373494625091553) (1073,5.348791122436523)* (2161,5.2441205978393555) (260,5.061344146728516) (2628,5.027538299560547) (1196,4.718398571014404) (919,4.710631370544434) (2683,4.688412666320801)* (914,4.652243137359619)* (1029,4.601448059082031) (3489,4.546961784362793) (110,4.515511512756348)*
