userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,11.01510238647461) (595,10.496252059936523)* (2081,9.834291458129883) (1282,9.234295845031738) (2096,8.831087112426758) (318,8.803430557250977) (2087,8.75841236114502) (2858,8.714923858642578) (34,8.5253324508667) (1907,8.440863609313965)* (1947,8.371363639831543) (593,8.309672355651855) (2080,8.23936653137207) (2687,8.228623390197754) (2396,8.192602157592773) (2078,8.190207481384277) (899,8.101648330688477) (110,8.092024803161621) (36,8.085675239562988) (914,8.073728561401367)
58: (1240,10.540950775146484)* (1097,9.225696563720703)* (1036,9.042863845825195) (924,8.93716812133789)* (3702,8.891057968139648)* (1376,8.801107406616211) (1580,8.768756866455078)* (1291,8.694644927978516) (2916,8.690723419189453) (2997,8.578908920288086)* (1278,8.497140884399414) (3793,8.46678352355957) (480,8.451188087463379)* (1288,8.359628677368164)* (2455,8.176645278930664)* (110,8.162653923034668)* (1220,8.132920265197754)* (1073,8.132584571838379)* (1584,8.112787246704102) (1,7.990087032318115)
59: (912,13.033503532409668)* (1230,10.931507110595703) (916,10.627081871032715) (1296,10.549701690673828) (1944,10.50726318359375) (858,10.282721519470215) (260,10.147132873535156) (945,9.907360076904297) (1959,9.791257858276367)* (923,9.790365219116211)* (2858,9.706013679504395) (1196,9.69155216217041) (1299,9.636889457702637) (527,9.63101577758789) (933,9.491456985473633) (1307,9.475676536560059) (1198,9.379714965820312) (924,9.308737754821777) (1028,9.299893379211426) (1277,9.228225708007812)
60: (349,9.400620460510254) (480,9.201659202575684) (1617,8.75718879699707) (733,8.749932289123535) (457,8.748048782348633) (1580,8.704822540283203) (1610,8.686105728149414) (2762,8.679513931274414) (2028,8.617199897766113) (2006,8.508212089538574) (377,8.396520614624023) (3256,8.367043495178223) (590,8.339099884033203) (2763,8.203850746154785) (1597,8.171394348144531)* (474,8.022933006286621) (648,8.00669002532959) (589,7.922867774963379) (780,7.902980327606201) (110,7.855468273162842)
61: (3916,12.069537162780762) (3484,11.685550689697266) (3555,10.680177688598633) (3510,10.578439712524414) (3594,10.201637268066406) (3952,9.885323524475098) (3409,9.748712539672852) (3512,9.68123722076416) (3624,9.657853126525879) (3784,9.628875732421875) (3513,9.58307933807373) (3893,9.301633834838867) (3755,9.295604705810547) (3911,9.033628463745117) (3861,8.991791725158691) (3536,8.934881210327148) (3798,8.826972007751465) (3408,8.685279846191406) (3534,8.674063682556152) (3554,8.596172332763672)
62: (1252,7.628333568572998) (1084,7.5823073387146) (3037,7.427544116973877) (3451,7.16002893447876) (1953,7.159308433532715) (903,7.118550777435303) (1952,7.073586940765381) (908,7.02965784072876) (2917,7.024128437042236) (1234,6.786418437957764) (924,6.752335548400879) (1179,6.7122883796691895) (1230,6.662261009216309) (1964,6.576696395874023)* (913,6.5212297439575195)* (3546,6.439509391784668) (1617,6.404923915863037) (923,6.3912224769592285) (1086,6.353316307067871) (3730,6.288073539733887)
63: (2997,11.278091430664062) (2959,9.832242012023926) (2908,9.491140365600586) (3174,9.38331127166748)* (2683,9.317460060119629) (785,9.284200668334961) (2700,9.22365951538086)* (2396,9.146514892578125)* (2028,9.139135360717773) (2976,9.033434867858887)* (858,8.878242492675781) (3081,8.733564376831055) (2355,8.615139961242676) (1617,8.515508651733398) (3298,8.51411247253418) (2336,8.482271194458008) (3408,8.46094799041748) (608,8.458856582641602) (913,8.403031349182129) (1213,8.382282257080078)
64: (480,9.585339546203613) (2571,9.573731422424316) (2858,9.37713623046875)* (589,9.148879051208496) (260,8.993861198425293) (2628,8.88021469116211) (1407,8.824344635009766)* (1198,8.72512149810791)* (1196,8.657912254333496) (1,8.499439239501953) (1580,8.42117691040039) (3081,8.39439582824707) (780,8.368401527404785) (356,8.267778396606445) (3753,8.23334789276123) (527,8.2265043258667) (588,8.223526000976562) (593,8.216669082641602) (2959,8.095784187316895) (2617,8.077316284179688)
65: (2028,10.730299949645996)* (110,10.501025199890137) (1610,10.059797286987305)* (1036,9.831009864807129)* (3753,9.797269821166992)* (349,9.730225563049316) (589,9.60777473449707) (1210,9.572063446044922)* (457,9.432168960571289) (3256,9.33609676361084) (1291,9.27717399597168)* (3578,9.075578689575195) (1954,9.057238578796387)* (527,9.02757453918457) (590,9.000036239624023) (648,8.873977661132812)* (1961,8.873592376708984) (1917,8.86090087890625)* (318,8.805654525756836) (1370,8.785639762878418)
66: (2858,8.703779220581055)* (2792,8.567610740661621) (3450,8.365078926086426) (3578,7.814940929412842)* (2683,7.702441215515137) (589,7.605131149291992) (527,7.559487342834473) (3555,7.436039447784424) (858,7.409979820251465) (1250,7.392135143280029) (1193,7.357782363891602) (2706,7.347601890563965) (3421,7.329878330230713) (1270,7.299017429351807) (1090,7.2898406982421875)* (2716,7.164361953735352) (3510,7.111367702484131) (3916,7.107646465301514) (318,7.104920864105225) (3173,7.078256607055664)
67: (953,9.653063774108887) (1084,9.453204154968262)* (1225,9.453166961669922) (1193,9.290586471557617) (912,9.216906547546387) (3468,9.125977516174316) (3095,9.104543685913086) (1299,9.073426246643066) (2313,9.066595077514648) (919,9.045157432556152) (1957,8.961831092834473) (1103,8.908675193786621) (1219,8.901148796081543) (1096,8.866743087768555) (914,8.839678764343262) (920,8.821653366088867) (3068,8.80039119720459) (3363,8.786599159240723) (2132,8.775497436523438) (3469,8.762323379516602)
68: (2599,9.243002891540527) (1235,9.039093971252441) (3481,8.715554237365723) (2804,8.584829330444336) (1285,8.522500991821289) (3897,8.516029357910156) (1288,8.462394714355469) (3911,8.334705352783203) (1079,8.305761337280273) (1394,8.28915786743164) (2174,8.171600341796875) (3608,8.148109436035156) (2791,8.13789176940918) (1148,7.978508949279785) (1080,7.886660099029541)* (2395,7.83040189743042) (2716,7.796635150909424) (1292,7.791548252105713) (2926,7.781961441040039) (1244,7.734983921051025)
69: (3100,10.12901782989502) (36,9.828741073608398) (318,9.769113540649414) (527,9.318750381469727) (150,9.283065795898438) (475,9.271214485168457) (3246,9.221136093139648) (3252,9.110275268554688) (1094,8.95755386352539) (246,8.91237735748291) (2028,8.900096893310547) (300,8.66052532196045) (2268,8.638121604919434) (608,8.452950477600098) (590,8.439092636108398) (508,8.417591094970703) (3105,8.412431716918945) (529,8.387901306152344) (1213,8.263785362243652) (1393,8.257392883300781)
70: (2997,10.971423149108887)* (223,10.696557998657227)* (2599,10.668798446655273) (2716,10.500052452087402)* (2770,10.069504737854004) (3005,9.795352935791016) (3408,9.667871475219727) (1093,9.632856369018555) (913,9.537538528442383) (3176,9.468323707580566)* (2502,9.318977355957031) (2761,9.307310104370117) (785,9.257292747497559) (2707,9.212532043457031) (2598,9.191815376281738) (3159,9.102571487426758) (2688,9.02874755859375) (2710,8.999199867248535) (2433,8.890620231628418) (2333,8.756017684936523)
72: (3408,9.546972274780273) (3148,9.426143646240234) (2858,9.396943092346191) (527,8.99754524230957) (1784,8.878805160522461) (318,8.720209121704102) (1721,8.685997009277344) (2324,8.443735122680664)* (2671,8.322586059570312) (150,8.288246154785156)* (3751,8.273094177246094) (3911,8.231022834777832) (1393,8.204245567321777) (3948,8.201669692993164) (357,8.192715644836426) (3510,8.163455963134766) (3481,8.155450820922852) (539,8.113787651062012) (36,8.105972290039062) (3916,8.081729888916016)
73: (1580,11.465487480163574) (3793,10.772061347961426) (260,10.534645080566406) (2628,10.415675163269043) (780,10.215788841247559) (480,10.143051147460938) (2916,10.101147651672363)* (3527,9.76831340789795) (733,9.743600845336914)* (1127,9.693303108215332) (2011,9.408465385437012) (110,9.295424461364746)* (316,9.226689338684082) (112,9.176728248596191)* (380,9.117932319641113)* (1517,9.0486421585083) (2167,9.03115463256836) (10,9.017619132995605) (1,9.005203247070312) (3698,8.918034553527832)
74: (608,8.458762168884277)* (1230,8.33004093170166) (527,8.323882102966309) (2858,8.321024894714355) (908,8.124825477600098) (1234,8.116825103759766) (2028,7.999163627624512) (1304,7.845907688140869) (912,7.767468452453613) (2396,7.7470269203186035) (593,7.6477437019348145)* (1233,7.615418434143066) (1213,7.508078098297119) (2997,7.482786178588867) (318,7.4748029708862305) (1193,7.425455093383789) (1358,7.36899471282959) (1250,7.367369651794434) (1244,7.322443008422852) (3897,7.262310028076172)
75: (1367,12.017654418945312) (575,11.697921752929688)* (2355,11.545073509216309)* (588,11.534043312072754) (364,11.362056732177734)* (355,11.343977928161621) (1064,11.219812393188477) (2142,11.107720375061035) (2092,10.635316848754883) (1907,10.582691192626953)* (2089,10.569007873535156)* (3248,10.46726131439209) (2085,10.449424743652344) (362,10.444822311401367) (2042,10.423253059387207) (455,10.329278945922852) (1713,10.306802749633789)* (2709,10.287348747253418)* (783,10.254899978637695)* (2354,10.19182300567627)*
76: (2858,10.208645820617676)* (2997,9.208098411560059) (296,9.106471061706543)* (3481,8.927468299865723) (2762,8.906110763549805)* (2028,8.860265731811523) (1197,8.85944938659668) (3751,8.779147148132324) (527,8.723844528198242) (2692,8.648452758789062)* (1500,8.37455940246582) (1639,8.161005973815918) (3052,8.011157989501953) (3114,7.927957057952881) (1265,7.906607151031494) (2599,7.897701740264893) (2324,7.87010383605957) (3147,7.82524299621582)* (223,7.809784412384033) (1198,7.743031978607178)
77: (223,9.01498031616211) (2683,8.489691734313965)* (2355,8.462047576904297) (2706,8.404244422912598) (2700,8.171586036682129)* (3175,8.13583755493164) (2502,7.8822340965271) (3114,7.851827621459961) (2396,7.728044509887695) (2770,7.5428147315979) (785,7.438680171966553) (2716,7.413002967834473) (2959,7.385138988494873) (3052,7.2012457847595215) (2976,7.111101150512695) (2987,7.013274669647217) (2580,6.9756011962890625) (2333,6.842666149139404) (3408,6.8195013999938965) (2710,6.810037612915039)
78: (1148,10.9835205078125) (1223,10.220765113830566) (3429,10.123212814331055) (588,9.473355293273926) (2355,9.282381057739258)* (2997,9.235506057739258) (1,9.21716594696045)* (342,8.899186134338379)* (838,8.881447792053223) (1028,8.841585159301758) (900,8.740492820739746)* (551,8.715293884277344)* (2300,8.66079330444336) (3751,8.64924144744873) (1057,8.581155776977539) (1875,8.509142875671387) (720,8.360250473022461) (348,8.253899574279785) (1885,8.208934783935547) (1230,8.10651683807373)
79: (2762,7.731060028076172) (3578,7.469252109527588) (3160,7.391748428344727) (3408,7.281285285949707) (2858,7.213308811187744) (3147,7.109046936035156) (593,7.008894920349121) (3952,6.891574859619141) (3751,6.887890815734863) (1625,6.861507892608643) (3510,6.793968677520752)* (3006,6.770190238952637) (2336,6.746719837188721) (3179,6.698210716247559) (527,6.5653252601623535) (2028,6.565311908721924) (608,6.542207717895508) (3753,6.498511791229248) (50,6.461874961853027) (2707,6.454545021057129)
80: (318,10.809487342834473) (527,10.742491722106934)* (150,10.56099796295166) (1,10.196630477905273) (2355,9.895444869995117) (2858,9.87596321105957) (2396,9.812604904174805) (3114,9.724571228027344) (1784,9.70561695098877) (2571,9.694536209106445) (1704,9.625937461853027) (34,9.296439170837402) (2628,9.274909973144531) (588,9.264082908630371) (1580,9.202193260192871) (1393,9.160452842712402) (1610,9.126993179321289) (589,9.085984230041504) (780,9.057379722595215) (1210,9.031129837036133)
81: (858,10.663130760192871) (2019,10.13763427734375) (1208,9.79255485534668) (1136,9.773594856262207) (1252,9.707857131958008)* (1254,9.659517288208008) (913,9.637391090393066)* (923,9.62064266204834) (1945,9.487969398498535) (1256,9.447885513305664) (910,9.418750762939453) (1219,9.379956245422363) (1204,9.351778984069824) (1250,9.054329872131348) (1284,8.964910507202148)* (3030,8.823921203613281) (1248,8.78570556640625) (2300,8.667182922363281) (3462,8.602002143859863) (1262,8.585601806640625)
82: (2028,9.623750686645508) (1721,8.993595123291016)* (377,8.87645435333252) (110,8.822113990783691)* (1610,8.796573638916016)* (150,8.782624244689941)* (1653,8.668883323669434) (454,8.663386344909668) (3147,8.621800422668457)* (1358,8.49483585357666)* (1580,8.388631820678711) (1876,8.237563133239746) (1544,8.101773262023926) (1356,8.093558311462402) (1573,8.084616661071777) (380,8.048822402954102) (316,8.03929615020752) (1909,8.029463768005371) (1608,8.011456489562988) (47,7.960098743438721)*
83: (1210,10.016426086425781) (2572,9.982449531555176) (2355,9.859970092773438)* (24,9.814020156860352) (2858,9.736700057983398) (2688,9.575407981872559) (1197,9.554441452026367) (2826,9.52525806427002) (2683,9.36100959777832) (1196,9.271437644958496)* (2605,9.228503227233887) (3081,9.221227645874023) (260,9.13009262084961)* (2881,9.080525398254395) (2581,9.05836009979248) (2598,8.933637619018555) (2485,8.832108497619629) (2706,8.750086784362793) (2724,8.7412748336792)* (2394,8.709599494934082)
84: (2571,10.422130584716797)* (589,10.23789119720459) (1210,10.209147453308105)* (2858,10.112875938415527)* (1198,9.578615188598633)* (2028,9.471512794494629)* (50,9.45246696472168) (2762,9.215719223022461) (296,9.151657104492188) (1617,9.149932861328125) (2959,9.008312225341797) (593,8.91370677947998) (1089,8.834921836853027) (3793,8.650073051452637) (858,8.646361351013184) (2916,8.5374116897583) (293,8.452740669250488) (541,8.427165031433105) (47,8.419778823852539) (223,8.419732093811035)
85: (3798,10.288208961486816) (3752,10.202303886413574) (3316,10.172904968261719) (3484,10.037744522094727) (3753,9.87059497833252) (3717,9.73328971862793) (3948,9.471688270568848) (3513,9.114161491394043) (3897,9.08039665222168) (3301,9.059635162353516) (3555,8.856133460998535) (3578,8.853667259216309) (3623,8.793355941772461) (3565,8.615364074707031) (3512,8.338610649108887) (3536,8.287127494812012) (3916,8.272493362426758) (3646,8.264493942260742) (3821,8.238667488098145) (3515,8.165055274963379)
86: (2581,7.652291774749756) (2881,7.578810691833496) (2125,7.388149738311768) (2724,7.356815814971924) (595,7.222255229949951) (919,7.1531476974487305) (1917,7.095473766326904) (2424,7.074429035186768) (2605,7.046860694885254) (2,7.037313938140869) (588,6.972781658172607) (1,6.943404197692871) (2763,6.922610282897949) (2394,6.919914722442627) (1688,6.9173994064331055) (1210,6.895442962646484)* (736,6.887857437133789) (377,6.87416410446167) (362,6.847570419311523) (587,6.807966232299805)
87: (1036,10.349617958068848) (1210,9.575336456298828) (3256,9.398805618286133) (3578,9.351076126098633)* (474,9.165875434875488) (1197,8.977924346923828) (1101,8.89857006072998) (6,8.838644981384277) (1954,8.798097610473633)* (349,8.74559497833252) (3635,8.670591354370117) (1242,8.64393424987793) (3082,8.625718116760254) (377,8.612101554870605) (1408,8.521992683410645) (2115,8.51853084564209) (2948,8.438371658325195) (2949,8.358813285827637) (858,8.255987167358398) (2001,8.197576522827148)
88: (912,11.10396957397461)* (1225,11.045068740844727)* (1247,10.872365951538086) (923,10.353253364562988)* (318,10.072620391845703)* (1252,9.90327262878418) (904,9.854482650756836) (1244,9.849858283996582) (2858,9.811701774597168) (1952,9.784687995910645) (1961,9.720524787902832)* (593,9.70267105102539) (1234,9.608107566833496) (1079,9.543606758117676) (3363,9.528714179992676) (1198,9.49628734588623)* (919,9.324641227722168) (1957,9.324631690979004)* (1276,9.324445724487305) (910,9.278968811035156)
89: (110,8.832036018371582) (1198,8.633882522583008) (318,8.426177024841309) (3578,8.223922729492188) (593,7.970873832702637) (1610,7.881124019622803) (296,7.873978137969971) (2858,7.861907482147217) (589,7.847004413604736) (3753,7.820362567901611) (457,7.781297206878662) (3147,7.7773261070251465) (858,7.772660255432129) (2571,7.736891746520996) (356,7.634626388549805) (1196,7.574968338012695) (260,7.460644245147705) (3624,7.437708377838135) (1213,7.397910118103027) (1221,7.392032146453857)
90: (21,7.7556867599487305) (1517,7.730641841888428) (1732,7.65883207321167) (2028,7.603720188140869)* (1923,7.544507026672363) (589,7.379456043243408) (1500,7.353236198425293) (2571,7.24351167678833) (1,7.219573020935059) (296,7.2047014236450195) (3114,7.200770378112793) (2302,7.190534591674805) (2023,7.16690731048584) (2762,7.016269683837891)* (480,7.010714530944824) (733,7.007247447967529) (2770,6.971624374389648) (1265,6.969978332519531) (1466,6.939075946807861) (2706,6.938133239746094)
91: (1234,8.834132194519043) (1294,8.536365509033203)* (1269,8.419034004211426) (1304,8.250475883483887) (3361,8.142251968383789) (898,8.065314292907715)* (1136,8.053751945495605) (1256,7.932817459106445) (1278,7.904890537261963)* (1230,7.8852081298828125) (1276,7.884570121765137)* (955,7.874222278594971) (1259,7.774419784545898) (2804,7.719175815582275) (2243,7.619534492492676) (1288,7.602175712585449) (2248,7.463068962097168) (2918,7.45176362991333)* (1220,7.408766269683838) (908,7.393423080444336)
92: (1028,9.381270408630371)* (2080,9.376986503601074)* (1210,9.158897399902344) (1022,9.108736038208008)* (1073,8.940698623657227)* (594,8.781238555908203) (1025,8.604022979736328) (1,8.588273048400879)* (3489,8.565321922302246) (919,8.477882385253906) (2628,8.43234634399414) (1032,8.392925262451172) (260,8.353307723999023) (2087,8.352508544921875) (2078,8.266144752502441) (2161,8.234538078308105) (1580,8.150447845458984) (3081,8.090882301330566) (2083,8.051728248596191)* (2918,8.01842212677002)*
