userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (595,1.8365012407302856)* (364,1.7740353345870972) (1210,1.5273066759109497) (34,1.465660810470581) (2081,1.460278868675232) (593,1.4042880535125732) (2762,1.3662687540054321)* (1196,1.3206169605255127) (2096,1.2855271100997925) (318,1.2102242708206177) (1198,1.1837354898452759) (2080,1.1766246557235718) (2078,1.1389929056167603) (1688,1.1197277307510376) (3147,1.1130777597427368) (2687,1.0975850820541382) (2087,1.0655244588851929) (1907,1.0338554382324219)* (1704,1.0293211936950684) (2565,0.9892415404319763)
55: (2028,1.890270709991455) (2858,1.7908954620361328) (527,1.6093242168426514)* (2571,1.4205787181854248) (1,1.331548810005188) (608,1.3152579069137573) (260,1.2914034128189087) (1721,1.2536929845809937) (480,1.2171099185943604) (50,1.199665904045105) (296,1.171776533126831) (1704,1.1514064073562622)* (3147,1.136047124862671) (3114,1.1093995571136475)* (1210,1.1052546501159668) (1196,1.0680208206176758) (1358,1.066458821296692) (1198,1.055977702140808) (590,1.0401246547698975) (1213,1.0330700874328613)
56: (593,2.3565266132354736) (1617,2.2223424911499023)* (1704,1.758229374885559) (1,1.7203198671340942)* (2571,1.5924471616744995) (356,1.5714645385742188) (2599,1.5043423175811768) (1265,1.475046157836914) (47,1.4432440996170044) (1358,1.3784259557724) (858,1.32924222946167) (3006,1.3289896249771118) (2324,1.2877942323684692) (3147,1.2693907022476196) (589,1.2547779083251953) (1721,1.2223589420318604) (1784,1.2205737829208374) (223,1.202414631843567) (1060,1.137830376625061) (1266,1.1137018203735352)
57: (2997,1.7243651151657104) (3753,1.6456074714660645) (1259,1.5325859785079956) (110,1.4698967933654785) (3481,1.414321780204773) (3897,1.4057447910308838) (260,1.3648416996002197) (1193,1.1661454439163208) (2599,1.1466270685195923) (1282,1.1292728185653687) (296,1.112586498260498) (908,1.1027872562408447) (858,1.0791065692901611) (1288,1.0742276906967163) (2291,1.0652670860290527) (3159,1.0175304412841797) (608,1.0149608850479126) (1248,0.9919736981391907) (1197,0.9914482235908508) (480,0.9889069199562073)
58: (1240,2.2942726612091064)* (2997,2.110142707824707)* (1148,1.8655601739883423) (1097,1.775484561920166)* (924,1.6381235122680664)* (2916,1.4873956441879272) (745,1.4434365034103394) (3702,1.4000475406646729)* (1580,1.3543806076049805)* (1288,1.3391607999801636)* (1291,1.3286609649658203) (50,1.311202049255371) (1220,1.2920564413070679)* (1376,1.268643856048584) (1259,1.237389087677002) (1278,1.2335824966430664) (110,1.1887608766555786)* (1036,1.177996039390564) (1223,1.1775965690612793) (2355,1.1729326248168945)
59: (912,3.013803243637085)* (1230,2.0766894817352295) (1296,1.4597444534301758) (945,1.3947505950927734) (916,1.3855429887771606) (1207,1.3183971643447876) (1307,1.2933951616287231) (527,1.2031840085983276) (933,1.195460319519043) (1299,1.1820168495178223) (1196,1.180289387702942) (3095,1.1629092693328857) (1028,1.1288025379180908) (915,1.1280089616775513) (265,1.1275246143341064)* (911,1.121079683303833) (28,1.11337149143219) (3668,1.1061817407608032) (1277,1.0936704874038696) (1959,1.0753874778747559)*
60: (480,1.4873353242874146) (1580,1.4316908121109009) (733,1.3692156076431274) (349,1.3095041513442993) (1617,1.2243164777755737) (2762,1.138939619064331) (2006,1.1124545335769653) (3114,1.0096845626831055) (1265,0.9818322062492371) (1597,0.9472807049751282)* (590,0.9243220686912537) (2916,0.9181039929389954) (457,0.9085124135017395) (1610,0.9042806029319763) (780,0.8745209574699402) (1356,0.8611783385276794) (3256,0.8438871502876282) (377,0.8396235108375549) (1892,0.8012596964836121) (2424,0.7906782627105713)
61: (3916,2.1515867710113525) (3510,2.0053038597106934) (3785,1.967542290687561)* (3755,1.8597816228866577) (3409,1.851867914199829) (3751,1.7863925695419312) (3617,1.761366844177246) (3484,1.7533906698226929) (3752,1.7391916513442993) (3911,1.7155264616012573) (3408,1.65867018699646) (3793,1.6363345384597778) (3798,1.5915435552597046) (3555,1.5679889917373657) (3536,1.5543726682662964) (3893,1.5264692306518555) (3624,1.521191954612732) (3952,1.4387329816818237) (3717,1.4037883281707764) (3565,1.3877618312835693)
62: (1230,1.7156574726104736) (924,1.478837251663208) (1952,1.417618989944458) (913,1.3949308395385742)* (3467,1.3814852237701416) (858,1.364113688468933)* (1207,1.3166649341583252)* (3037,1.3116470575332642) (1234,1.2854151725769043) (2070,1.2665910720825195) (1617,1.2440268993377686) (593,1.2333101034164429) (1953,1.2318698167800903) (903,1.2291067838668823) (1358,1.2135121822357178) (3201,1.1915768384933472)* (1084,1.171074390411377) (2871,1.1634416580200195) (1252,1.1540212631225586) (908,1.1260504722595215)
63: (2997,2.792931318283081) (3174,1.9777882099151611)* (2908,1.963470458984375) (2355,1.8368991613388062) (2959,1.8057912588119507) (2396,1.7574654817581177)* (785,1.6719461679458618) (913,1.5935595035552979) (2683,1.4629786014556885) (2700,1.4272236824035645)* (2976,1.3999961614608765)* (2336,1.3176183700561523) (3081,1.2653348445892334) (3793,1.2638134956359863) (2761,1.2276533842086792)* (2710,1.2259591817855835) (2541,1.1972590684890747) (2598,1.1206387281417847) (2686,1.1177905797958374) (2707,1.1037604808807373)
64: (2571,1.6343138217926025) (480,1.4698349237442017) (589,1.4339804649353027) (3753,1.3901548385620117) (260,1.345641016960144) (3623,1.2269189357757568) (2628,1.213622808456421) (457,1.164795160293579) (2858,1.1548266410827637)* (1198,1.0664443969726562)* (1196,1.0391918420791626) (1580,0.9443082213401794) (1610,0.8828558921813965) (3624,0.882394552230835) (733,0.8721891045570374) (3081,0.8439911007881165) (780,0.8426799774169922) (3409,0.8289552330970764) (1407,0.8258035778999329)* (593,0.8222521543502808)
65: (1210,1.7004690170288086)* (2028,1.6346937417984009)* (3753,1.6239296197891235)* (349,1.5220366716384888) (1610,1.5214179754257202)* (110,1.5057907104492188) (3578,1.4607009887695312) (457,1.3953139781951904) (3082,1.3797062635421753) (648,1.338200330734253)* (2001,1.29549241065979) (527,1.2659870386123657) (590,1.2465323209762573) (3256,1.2372193336486816) (1544,1.188978910446167) (1291,1.1811015605926514)* (3510,1.1751614809036255) (2355,1.1751108169555664) (589,1.14412522315979) (1036,1.140602469444275)*
66: (2858,1.8460124731063843)* (589,1.6250824928283691) (1210,1.3473774194717407) (3578,1.2551708221435547)* (1196,1.1981050968170166)* (527,1.1187962293624878) (3555,1.1169778108596802) (2683,1.0946719646453857) (1580,1.0941873788833618) (3450,1.067326307296753) (260,1.038228154182434) (2706,1.0285935401916504) (1673,0.9465688467025757) (908,0.9315750002861023) (1250,0.9303180575370789) (858,0.9007968902587891) (1198,0.8956973552703857) (1090,0.8919864892959595)* (593,0.8854944705963135) (2160,0.8764509558677673)
67: (1193,1.8431499004364014) (3468,1.5235583782196045) (3095,1.468484878540039) (1250,1.3832694292068481) (1225,1.334586262702942) (953,1.3262616395950317) (1221,1.319578766822815) (858,1.28959059715271) (920,1.2831692695617676) (1084,1.2441061735153198)* (1299,1.2270480394363403) (527,1.2246278524398804) (912,1.1531710624694824) (3201,1.1073490381240845) (1228,1.102033019065857) (1231,1.096069097518921) (1957,1.0800468921661377) (2132,1.070313811302185) (593,1.054763674736023) (1104,1.0368698835372925)
68: (1148,1.4746251106262207) (2804,1.4728542566299438) (2599,1.4692747592926025) (3114,1.3371646404266357) (1265,1.2647020816802979) (3481,1.2315446138381958) (2791,1.2086087465286255) (1288,1.1959879398345947) (2395,1.1876733303070068) (1080,1.1716786623001099)* (1079,1.1461161375045776) (1394,1.1414328813552856) (2716,1.0533918142318726) (3421,1.029055118560791) (34,0.9918368458747864) (3072,0.9791244268417358) (3911,0.9650694131851196) (3671,0.9645943641662598)* (2174,0.9480475187301636) (1235,0.9459056258201599)
69: (1213,2.1301698684692383) (318,1.968932867050171) (2028,1.866515040397644) (36,1.804426670074463) (110,1.640596628189087) (608,1.626206398010254) (527,1.613891839981079) (1094,1.5882670879364014) (529,1.4212760925292969) (994,1.4167271852493286) (150,1.4004547595977783) (3246,1.3739519119262695) (3260,1.3379850387573242) (3100,1.3128831386566162) (2291,1.301827311515808) (778,1.265167236328125) (300,1.2512280941009521) (2908,1.2502644062042236) (1729,1.204050064086914) (1639,1.155767798423767)
70: (2997,2.7376344203948975)* (223,2.1732089519500732)* (2716,2.0522243976593018)* (2599,2.0331335067749023) (2770,1.8188832998275757) (3176,1.6733596324920654)* (2707,1.6490672826766968) (2502,1.6294270753860474) (1093,1.5492668151855469) (2908,1.5187078714370728) (2710,1.5170484781265259) (785,1.4851231575012207) (3793,1.4794492721557617)* (913,1.478413462638855) (2761,1.3983895778656006) (2712,1.3530925512313843) (2605,1.3273274898529053) (2433,1.320119857788086) (3005,1.3161218166351318) (3408,1.3120684623718262)
72: (110,1.629997730255127) (3408,1.6201906204223633) (2858,1.3981928825378418) (3911,1.3717453479766846) (1721,1.3653863668441772) (1784,1.3155503273010254) (318,1.3135089874267578) (266,1.197197675704956) (527,1.1807886362075806) (589,1.1399608850479126) (3893,1.0815308094024658) (590,1.0755486488342285) (3916,1.028806447982788) (1265,0.9997000694274902) (3948,0.9876233339309692) (1259,0.9606403112411499) (480,0.9514181017875671) (3555,0.9405222535133362) (357,0.9391657710075378) (3148,0.929823637008667)
73: (3793,2.1825613975524902) (1580,1.7890338897705078) (110,1.7233901023864746)* (1127,1.601094365119934) (2628,1.590567946434021) (260,1.5825045108795166) (3527,1.5682801008224487) (2916,1.5033222436904907)* (480,1.498608946800232) (780,1.3028907775878906) (316,1.2476530075073242) (3114,1.1764204502105713) (2683,1.1704895496368408) (1214,1.1500176191329956) (3300,1.148902416229248) (165,1.1180955171585083) (1257,1.1010531187057495) (3697,1.090734839439392) (380,1.07978093624115)* (329,1.062376618385315)
74: (593,1.3469786643981934)* (318,1.320723533630371) (527,1.290303111076355) (608,1.2756930589675903)* (2858,1.2079769372940063) (1230,1.1631064414978027) (2028,1.1620042324066162) (1213,1.1311272382736206) (1193,1.0188806056976318) (1221,0.9143486022949219) (1704,0.8619955778121948) (3176,0.8617827892303467) (3006,0.8175986409187317) (111,0.7687309980392456) (3148,0.7645329833030701) (2599,0.7380154728889465) (1244,0.7235669493675232) (2997,0.6894211173057556) (1233,0.6814538240432739) (904,0.6775208711624146)
75: (1367,5.121932029724121) (34,3.5644781589508057) (355,3.18426775932312) (1064,3.168393850326538) (1707,2.9297730922698975)* (808,2.875673532485962) (1907,2.8271896839141846)* (1688,2.799268960952759)* (2354,2.757845640182495)* (2085,2.6413421630859375) (13,2.586635112762451)* (575,2.5806517601013184)* (2384,2.576821804046631) (484,2.575139045715332) (1460,2.512324571609497)* (1713,2.475370407104492)* (588,2.4505703449249268) (2042,2.420797348022461) (783,2.407867908477783)* (2355,2.3978428840637207)*
76: (2858,2.528249979019165)* (296,2.1522903442382812)* (527,2.0052547454833984) (3751,1.951332688331604) (3114,1.8239279985427856) (2997,1.8092485666275024) (2762,1.7826539278030396)* (2028,1.699291467666626) (2324,1.5970803499221802) (2692,1.439009428024292)* (3481,1.4265309572219849) (1197,1.4038127660751343) (3624,1.364720106124878) (2599,1.300494909286499) (3408,1.2341018915176392)* (34,1.1519778966903687) (3006,1.14950692653656) (110,1.144076943397522) (1265,1.0626882314682007) (293,1.0300867557525635)*
77: (2396,1.4661298990249634) (2355,1.4603770971298218) (3160,1.4332858324050903) (2959,1.4296327829360962) (223,1.4293839931488037) (2706,1.3397550582885742) (2908,1.303388237953186) (3176,1.2290475368499756) (2976,1.2105212211608887) (3175,1.2050397396087646) (3114,1.1904033422470093) (2770,1.0988335609436035) (2700,1.0272998809814453)* (3052,1.0059411525726318) (2716,1.0021673440933228) (3793,0.9777295589447021) (3408,0.9713265299797058) (2987,0.944312334060669) (2707,0.9310903549194336) (2683,0.9226254224777222)*
78: (1,1.8828195333480835)* (1148,1.827368140220642) (2997,1.6087151765823364) (2395,1.5870442390441895) (1028,1.5866937637329102) (342,1.5452920198440552)* (1580,1.451776385307312) (1784,1.4233965873718262) (588,1.40911865234375) (2359,1.3881218433380127) (125,1.3604145050048828) (348,1.3435876369476318) (3911,1.338686227798462) (1923,1.2747858762741089) (2324,1.2636401653289795) (595,1.246991515159607) (1885,1.1822826862335205) (1288,1.175498127937317) (1883,1.164115071296692) (3751,1.1591898202896118)
79: (3578,1.3987138271331787) (3753,1.3388664722442627) (3623,1.223738193511963) (3751,1.0286786556243896) (3354,1.0204304456710815) (3745,1.0191371440887451) (3081,1.0178824663162231) (3179,0.9440550208091736) (3615,0.9382919669151306) (3555,0.9136099219322205) (1748,0.9006735682487488) (3755,0.8836515545845032) (2762,0.870800793170929) (3174,0.8358463644981384) (3785,0.8300849199295044) (2336,0.8283336162567139) (3160,0.8106311559677124) (3408,0.7978382706642151) (3481,0.7859528660774231) (2692,0.7650998830795288)
80: (527,2.0205936431884766)* (318,1.8291131258010864) (1704,1.442432165145874) (2858,1.37760591506958) (150,1.3311277627944946) (1,1.2518583536148071) (2571,1.1975986957550049) (3753,1.1781692504882812) (3114,1.175117015838623) (589,1.145269513130188) (1393,1.1145439147949219) (2396,1.099055528640747) (1210,1.0990049839019775) (1784,1.0902146100997925) (457,1.0693161487579346) (1584,1.0133404731750488) (2501,0.9801250696182251) (266,0.9797174334526062) (1610,0.9761483669281006) (1358,0.9704209566116333)
81: (858,2.3975751399993896) (1252,1.8298845291137695)* (923,1.7022427320480347) (913,1.647945761680603)* (2019,1.5740395784378052) (1136,1.5359266996383667) (1219,1.4303820133209229) (541,1.4215219020843506) (1208,1.4030916690826416) (1204,1.3531519174575806) (1254,1.3263590335845947) (608,1.2887952327728271) (1206,1.2853026390075684) (1248,1.2437193393707275) (1225,1.2319350242614746) (1256,1.2106224298477173) (1284,1.2038716077804565)* (1250,1.2034512758255005) (919,1.1766202449798584) (50,1.1754417419433594)
82: (3147,2.069598913192749)* (2028,2.01841402053833) (110,1.839058756828308)* (1610,1.7461495399475098)* (1721,1.686023473739624)* (50,1.5719308853149414) (150,1.5629123449325562)* (454,1.5559484958648682) (47,1.5210453271865845)* (1573,1.4137749671936035) (1358,1.410351276397705)* (3555,1.3937171697616577) (3006,1.2560099363327026) (628,1.2500139474868774)* (350,1.2495241165161133) (1580,1.240222454071045) (1909,1.226534128189087) (2858,1.196069598197937)* (1092,1.1891297101974487)* (3499,1.169132947921753)
83: (260,2.0376837253570557)* (2355,1.9616799354553223)* (1210,1.910163164138794) (2683,1.8036160469055176) (2858,1.7959926128387451) (2688,1.793815016746521) (2881,1.6289974451065063) (3005,1.6204452514648438) (1197,1.5727297067642212) (1093,1.5537302494049072) (2724,1.527966856956482)* (1196,1.5266165733337402)* (3176,1.4962098598480225) (2605,1.4495530128479004) (2394,1.4232285022735596) (1198,1.4181134700775146) (3623,1.4169777631759644) (2694,1.4167977571487427) (2572,1.4137781858444214) (3203,1.4065526723861694)
84: (1210,2.027484655380249)* (589,1.9268903732299805) (2571,1.8503056764602661)* (1198,1.7196907997131348)* (1036,1.3829138278961182) (2028,1.277985692024231)* (3793,1.2028133869171143) (2762,1.179733395576477) (858,1.1665092706680298) (2858,1.1384599208831787)* (1270,1.109799861907959) (541,1.1074492931365967) (593,1.040404200553894) (50,1.0383399724960327) (1221,0.9886198043823242) (2628,0.9531105160713196) (1387,0.9522671699523926) (1127,0.9472357630729675) (1580,0.8998737335205078) (1097,0.89108806848526)
85: (3578,3.079547643661499) (3753,2.683400869369507) (3623,2.378952980041504) (3555,2.2171757221221924) (3793,2.2100021839141846) (3752,2.120223045349121) (3717,2.0688204765319824) (3301,2.0672879219055176) (3624,2.0387353897094727) (2706,1.990148663520813) (2694,1.9455465078353882) (3897,1.944204568862915) (3798,1.9151625633239746) (3300,1.9046398401260376) (3484,1.7594107389450073) (3354,1.7054331302642822) (3513,1.6791964769363403) (3646,1.6789345741271973) (3316,1.6433707475662231) (3751,1.6192330121994019)
86: (919,1.580657720565796) (1210,1.57481849193573)* (2571,1.403677225112915) (1198,1.363018274307251) (457,1.3470048904418945) (2125,1.2903821468353271) (593,1.2751249074935913) (317,1.1975557804107666) (3798,1.186976432800293) (2,1.1598378419876099) (780,1.15080726146698) (2881,1.149552583694458) (2605,1.118467092514038) (736,1.1133478879928589) (1291,1.111596941947937) (1196,1.0960208177566528) (1073,1.07612144947052) (587,1.0723028182983398) (3623,1.0543007850646973)* (1097,1.0501340627670288)
87: (1210,2.114048957824707) (1036,2.097402572631836) (3578,1.8849197626113892)* (858,1.7804925441741943) (1197,1.609406590461731) (1954,1.4614801406860352)* (1221,1.4193816184997559) (3753,1.389524221420288) (1214,1.3877184391021729) (1200,1.332488775253296) (1580,1.3282020092010498) (2916,1.301087737083435) (1242,1.191258192062378) (1304,1.129852294921875) (2948,1.1275720596313477) (377,1.11002779006958) (780,1.1031476259231567) (2628,1.0867611169815063) (1222,1.0665510892868042) (3256,1.0520036220550537)
88: (1225,1.736260175704956)* (593,1.58970308303833) (318,1.4805394411087036)* (1247,1.3674288988113403) (912,1.2338635921478271)* (1196,1.2259490489959717) (1198,1.1630605459213257)* (919,1.1538454294204712) (2804,1.1477564573287964) (2858,1.1175551414489746) (1259,1.111344337463379)* (1957,1.103121280670166)* (1961,1.0761555433273315)* (923,1.0445696115493774)* (1276,1.012664794921875) (3095,1.0042085647583008) (50,0.9685077667236328) (541,0.9606022834777832) (3468,0.9252768158912659) (1952,0.9242303371429443)
89: (858,1.2177302837371826) (3578,1.0796713829040527) (1221,1.0775460004806519) (1198,0.9658693075180054) (296,0.9220302104949951) (110,0.9168967008590698) (593,0.8788172006607056) (589,0.8683187961578369) (50,0.8532399535179138) (2571,0.829778254032135) (318,0.8101539015769958) (457,0.8083823323249817) (1036,0.7910860776901245) (3555,0.7675822973251343) (608,0.7205156087875366) (1610,0.7085222601890564) (2959,0.7018613815307617) (2858,0.6817514300346375) (1213,0.680360734462738) (1197,0.6571404337882996)
90: (1249,1.7378363609313965) (589,1.6662390232086182) (50,1.3571761846542358)* (296,1.2514708042144775) (480,1.250842809677124) (3753,1.2399377822875977) (1500,1.2301456928253174) (1517,1.219416618347168) (112,1.2186857461929321)* (3301,1.2006839513778687) (6,1.1907927989959717) (2694,1.1761583089828491) (3785,1.100184679031372) (3555,1.097083568572998) (2770,1.093867301940918) (3481,1.0911853313446045) (2268,1.0869935750961304) (2683,1.0829970836639404)* (21,1.0805270671844482) (2028,1.0704251527786255)*
